ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
5.934279093,168.7240474,14110.92097,5.816215976,201.89384,350.3910241,11.36475106,49.52233028,3.272429761,1
5.93605711,168.728583,14126.59053,5.816703198,201.89384,350.5404796,11.36686342,49.52376998,3.272470739,1
5.938321179,168.7454144,14149.49983,5.817090295,201.89384,350.5773702,11.36727498,49.5368488,3.274628642,1
5.940475876,168.7500072,14151.76008,5.817404296,201.89384,350.6034312,11.36870244,49.54012015,3.275008408,1
5.941265556,168.8223953,14153.64338,5.818229016,201.89384,350.8269163,11.36907107,49.56196889,3.275142037,0
5.941942536,168.8795392,14158.15728,5.818273623,201.89384,350.8943618,11.37873797,49.5743083,3.275581182,1
5.945988643,168.8964217,14160.68677,5.81902294,201.89384,350.9092266,11.38254346,49.58557272,3.275724959,1
5.946160789,168.9370725,14168.92487,5.819091707,201.89384,350.9686515,11.38320988,49.5983815,3.277601364,0
5.949518764,168.9525905,14179.62274,5.820655208,201.89384,351.0242557,11.38395352,49.6048424,3.27858441,0
5.952267969,168.9630259,14202.1938,5.824041884,201.89384,351.0637876,11.38485847,49.64245119,3.279006327,0
5.95392389,169.0283786,14206.35732,5.828357794,201.89384,351.1612132,11.38593727,49.65283414,3.279888338,1
5.953981878,169.0419175,14230.41913,5.829424193,201.89384,351.1801006,11.39509766,49.65855359,3.281802196,0
5.961301572,169.049684,14245.78912,5.830685294,201.89384,351.1860809,11.3980069,49.67969603,3.281920559,0
5.963479205,169.0870522,14254.66132,5.836980436,201.89384,351.4768394,11.40337222,49.77194099,3.282061393,0
5.96406536,169.1198051,14284.64792,5.837086493,201.89384,351.4802796,11.41018355,49.80432225,3.282749503,0
5.966000489,169.14919,14285.58385,5.837151802,201.89384,351.5203926,11.41701861,49.80984101,3.285077052,1
5.967274228,169.1887357,14294.24035,5.837807201,201.89384,351.5754114,11.42091036,49.85192787,3.285186851,0
5.970035657,169.2144075,14298.41046,5.838594348,201.89384,351.6267335,11.42337702,49.85296456,3.285371835,0
5.970578908,169.2174798,14304.76308,5.839218685,201.89384,351.631315,11.43246635,49.88365316,3.287243971,0
5.972599968,169.22833,14310.6233,5.841749874,201.89384,351.9973602,11.43423936,49.89534186,3.287617332,0
5.973951249,169.2357683,14319.40137,5.843756805,201.89384,352.0390921,11.43597972,49.89840564,3.290105906,0
5.974583248,169.3185048,14333.53802,5.845501641,201.89384,352.1959121,11.43817528,49.90089917,3.290372492,1
5.976769618,169.333843,14336.62752,5.846112042,201.89384,352.2523277,11.4407465,49.98567905,3.291942873,0
5.980357227,169.3559272,14343.42321,5.848734854,201.89384,352.2640739,11.45520341,49.99703389,3.292071095,0
5.983731294,169.3972377,14348.57292,5.849569808,201.89384,352.3536228,11.45762389,50.02993329,3.292249267,0
5.984941215,169.4027765,14368.12816,5.850079945,201.89384,352.456041,11.46282496,50.08105396,3.292270153,0
5.985012451,169.4036547,14382.90216,5.850327619,201.89384,352.6021464,11.46843204,50.12412226,3.293552631,1
5.986593892,169.4689273,14400.71863,5.851964962,201.89384,352.7453698,11.47022615,50.12841529,3.293848374,0
5.991283475,169.5092544,14402.7267,5.853839988,201.89384,352.9425881,11.47201557,50.14160182,3.294129366,1
5.991371082,169.5474107,14417.97953,5.857333129,201.89384,353.0303803,11.48218662,50.15973381,3.295033859,1
5.999125178,169.5785262,14433.7805,5.858769131,201.89384,353.0629066,11.482687,50.1705225,3.297525234,0
6.000723336,169.6735306,14442.41888,5.862717274,201.89384,353.0636591,11.48352362,50.17859554,3.298875499,1
6.001382441,169.6882249,14444.2896,5.864716709,201.89384,353.0699388,11.4982369,50.21401089,3.299047219,0
6.002414612,169.7271158,14446.81239,5.869684683,201.89384,353.1964755,11.50231563,50.22994366,3.300191883,1
6.006769481,169.7281695,14450.17575,5.871179933,201.89384,353.3364843,11.50450612,50.26695119,3.300253498,0
6.00897361,169.7352225,14462.67431,5.873277068,201.89384,353.3654184,11.50580332,50.28639473,3.300585826,1
6.010617577,169.7411715,14464.11555,5.875041088,201.89384,353.5070142,11.51512302,50.32283042,3.301574895,1
6.013160966,169.7425372,14467.78593,5.878834626,201.89384,353.5104246,11.51966908,50.40116029,3.302211725,0
6.014539831,169.7754752,14470.05355,5.878992533,201.89384,353.6042916,11.52159669,50.50653975,3.30241929,0
6.016889136,169.9252485,14472.39155,5.879183845,201.89384,353.6309129,11.53214401,50.52655122,3.305587798,1
6.017260924,169.9262216,14476.3357,5.884795116,201.89384,353.6540461,11.53978119,50.56737213,3.306129017,1
6.019939995,169.9439136,14507.01781,5.88555748,201.89384,353.7401,11.53998664,50.5779791,3.306392909,1
6.020653841,169.974849,14518.9745,5.885992174,201.89384,353.7729296,11.54266178,50.59076525,3.30829418,0
6.020995363,170.002291,14540.73508,5.887885103,201.89384,353.8976701,11.545477,50.64244747,3.309471716,0
6.021051323,170.0992357,14547.88548,5.888459998,201.89384,353.9129274,11.54632376,50.65500083,3.309580397,0
6.021265943,170.1324465,14550.41701,5.889945335,201.89384,353.9275932,11.54987731,50.6601455,3.310858508,0
6.023022741,170.1751573,14553.13231,5.890684294,201.89384,354.1018299,11.55062032,50.66314995,3.311034005,0
6.028101118,170.1909123,14563.68265,5.890754583,201.89384,354.1118604,11.55630174,50.69392671,3.31116811,1
6.028348785,170.2270798,14574.6611,5.892272674,201.89384,354.1701813,11.55709678,50.7474736,3.311808138,1
6.032188903,170.2697154,14578.96131,5.892829994,201.89384,354.1744375,11.55827944,50.74836454,3.311813193,0
6.037428194,170.2914262,14579.82207,5.892962669,201.89384,354.2703448,11.55837189,50.75606432,3.312512766,1
6.03956779,170.328172,14598.02579,5.893458352,201.89384,354.3906043,11.56524203,50.77420795,3.313199022,0
6.039823242,170.3604625,14598.95191,5.895464025,201.89384,354.3925259,11.57521526,50.77529347,3.31462973,0
6.040281662,170.4275723,14600.53952,5.897104302,201.89384,354.4052785,11.58014075,50.80335295,3.315070593,0
6.043212071,170.4409206,14608.36315,5.899676357,201.89384,354.4395313,11.58335345,50.80782512,3.316157657,0
6.043360084,170.4453284,14609.97688,5.903058231,201.89384,354.4826892,11.58737783,50.83701298,3.31715245,1
6.04451303,170.4963111,14610.41283,5.905055794,201.89384,354.6673118,11.59002511,50.85247034,3.319353737,0
6.044671753,170.5500878,14619.62726,5.905206999,201.89384,354.7649403,11.59070662,50.86191298,3.319952678,1
6.047380857,170.5712978,14622.74549,5.906405486,201.89384,354.7907412,11.59179479,50.87882036,3.322065007,0
6.047651489,170.7322887,14625.56136,5.907272718,201.89384,354.8470533,11.59343075,50.88600603,3.322889738,0
6.05460718,170.8277923,14642.20554,5.908110988,201.89384,354.9262268,11.59833993,50.89523315,3.323069564,0
6.056817845,170.8351922,14665.4048,5.911870512,201.89384,355.0074612,11.59864559,50.92043606,3.324112614,0
6.057068041,170.9518296,14673.67067,5.912690624,201.89384,355.1757122,11.6210743,50.92667057,3.325638986,0
6.057828114,171.1038864,14676.71627,5.914884438,201.89384,355.1849348,11.62301916,50.99300645,3.327384429,0
6.057904774,171.1252874,14682.66584,5.919099072,201.89384,355.2069685,11.62360464,51.05228749,3.327472139,0
6.062738419,171.1666464,14686.28339,5.922292949,201.89384,355.2754543,11.63301523,51.09571105,3.329243166,0
6.06335479,171.2389255,14694.42062,5.922367041,201.89384,355.2844423,11.63539928,51.10661421,3.329503899,0
6.069363894,171.2887001,14702.05907,5.922450614,201.89384,355.4255317,11.63760683,51.1503444,3.329600783,0
6.069615757,171.2887849,14704.90625,5.92270426,201.89384,355.470925,11.63847478,51.15397221,3.331549948,1
6.070090952,171.315543,14708.47419,5.923395847,201.89384,355.5273068,11.65039339,51.15966921,3.331583735,0
6.071183422,171.3331234,14710.72283,5.924459987,201.89384,355.5324696,11.65192933,51.17405802,3.331786641,0
6.071838864,171.4349805,14720.54483,5.924658815,201.89384,355.5464203,11.65345775,51.18831727,3.332906497,1
6.073684981,171.4836247,14733.45876,5.925462323,201.89384,355.578481,11.6569131,51.22096002,3.333242682,1
6.078335837,171.5922365,14739.06854,5.927759233,201.89384,355.6986132,11.65919622,51.26182669,3.336582332,0
6.080992869,171.6950224,14763.58011,5.927868127,201.89384,355.7819832,11.66307317,51.27471187,3.338021759,1
6.081615358,171.722555,14775.1456,5.929307622,201.89384,355.8170973,11.665297,51.2844005,3.338880126,0
6.084360116,171.7515509,14778.03288,5.935771844,201.89384,355.831683,11.66532921,51.29479156,3.341369291,1
6.0873061,171.751754,14782.80422,5.937495763,201.89384,355.8793009,11.66575309,51.35305214,3.341426728,0
6.088022489,171.8141968,14784.75566,5.941011848,201.89384,355.9372383,11.66599465,51.37423861,3.342409054,0
6.089430846,171.8161053,14786.1389,5.943694579,201.89384,355.9375965,11.6721905,51.41590959,3.344284854,0
6.090016057,171.8397767,14787.20626,5.945302783,201.89384,355.9424314,11.67431809,51.43989388,3.345543355,0
6.091382724,171.9718037,14794.4114,5.946073643,201.89384,355.9980259,11.67484982,51.45707431,3.345910382,0
6.093091914,172.0343853,14799.31146,5.947212908,201.89384,356.0757689,11.67660134,51.48535051,3.346057063,0
6.095511875,172.0554707,14807.26849,5.94735035,201.89384,356.1666021,11.67967582,51.49119684,3.349571655,0
6.096128348,172.1115139,14807.41355,5.947389617,201.89384,356.1819159,11.68464797,51.49711211,3.351766903,0
6.09617989,172.1981361,14812.97064,5.948784613,201.89384,356.294341,11.68712384,51.50550828,3.352436318,0
6.09801209,172.2146828,14825.9345,5.949621953,201.89384,356.3478419,11.69009122,51.53496489,3.352764606,0
6.098156521,172.2927625,14829.62421,5.955008397,201.89384,356.3690224,11.704789,51.53586708,3.354322267,0
6.099646705,172.2990001,14829.74597,5.956792226,201.89384,356.4591369,11.70595337,51.54533466,3.354890148,0
6.100245391,172.3315842,14841.242,5.959309158,201.89384,356.4767227,11.70609519,51.55230078,3.355164642,1
6.101955231,172.3502811,14848.12949,5.961272224,201.89384,356.5198655,11.71141931,51.55946462,3.355489791,1
6.102306794,172.3838777,14852.53068,5.962836939,201.89384,356.5430368,11.71214925,51.60300428,3.355765016,1
6.102533306,172.5040208,14859.05966,5.96772234,201.89384,356.8058547,11.71382102,51.62521311,3.356977982,0
6.103731305,172.5502615,14859.46642,5.970186754,201.89384,356.8622871,11.71889473,51.62869084,3.357439471,1
6.104925814,172.5845122,14866.10386,5.971385389,201.89384,357.0662032,11.7283382,51.64377993,3.357484436,0
6.105140135,172.6892999,14875.95651,5.973097827,201.89384,357.0983955,11.75171842,51.6978938,3.358060807,1
6.106759636,172.7314328,14877.28974,5.975488073,201.89384,357.1196221,11.75242084,51.70521489,3.358284405,0
6.109073312,172.8639603,14880.6518,5.976549511,201.89384,357.2589703,11.75304576,51.79709968,3.358353455,0
6.110022206,172.9682028,14884.33996,5.980401833,201.89384,357.3585666,11.75734824,51.83094808,3.360130678,1
6.110545161,173.0083385,14893.2064,5.983974184,201.89384,357.3729312,11.75837424,51.85036617,3.361088407,0
6.114332051,173.0296406,14901.80814,5.983996404,201.89384,357.4172848,11.75985221,51.85915054,3.361833324,1
6.115180039,173.1114983,14904.94039,5.984536126,201.89384,357.4361934,11.75993045,51.86888451,3.362537135,0
6.115637546,173.1198213,14905.25591,5.984901235,201.89384,357.4707042,11.76345297,51.87520737,3.362821763,0
6.11602398,173.1539151,14905.39385,5.987876584,201.89384,357.4984593,11.76614643,51.87695476,3.363403258,1
6.123193935,173.1855689,14906.04792,5.992480374,201.89384,357.5225994,11.76830935,51.89250008,3.364890882,0
6.124672271,173.2728182,14912.22551,5.993126371,201.89384,357.6969709,11.77246443,51.93901889,3.36517444,0
6.124847329,173.3250224,14916.98609,5.994556023,201.89384,357.7110601,11.77396431,52.02874105,3.365397495,0
6.125810325,173.3343894,14936.50397,5.994678646,201.89384,357.9863126,11.77510971,52.0338449,3.368532611,1
6.128425635,173.3571506,14945.29566,5.995276838,201.89384,358.04413,11.77619253,52.0573806,3.368757217,0
6.129069622,173.3754984,14962.17783,5.99984674,201.89384,358.0463182,11.78126502,52.09768738,3.371110881,1
6.129637015,173.3819454,14970.64724,6.002653035,201.89384,358.0562635,11.78338316,52.11270716,3.371680094,0
6.136907177,173.3909282,14971.94903,6.007956224,201.89384,358.0973864,11.78479884,52.15347185,3.373484514,0
6.138785152,173.4462138,14973.29736,6.010568766,201.89384,358.1744936,11.78877657,52.15778717,3.373936508,0
6.139493741,173.4741859,14982.30548,6.011342433,201.89384,358.1854729,11.78961929,52.16241879,3.374326523,1
6.139743032,173.5287784,15000.18777,6.011610979,201.89384,358.5164768,11.79184027,52.16423594,3.377132289,0
6.140877557,173.5319472,15007.27268,6.011964238,201.89384,358.7176769,11.79324634,52.1667728,3.377337638,0
6.14301848,173.5659711,15007.42153,6.012315538,201.89384,358.7258688,11.79623473,52.21897874,3.377450524,1
6.143921454,173.636742,15017.74728,6.014737759,201.89384,358.7817362,11.79899055,52.2377358,3.378778493,0
6.144759038,173.6402158,15039.71041,6.015548014,201.89384,358.8490033,11.80284674,52.24697244,3.379147351,1
6.145148361,173.6646791,15040.84148,6.026303861,201.89384,358.8887676,11.80500517,52.24706688,3.380360394,0
6.14524294,173.6777021,15049.5842,6.02681657,201.89384,358.9095886,11.80562508,52.24851658,3.38186391,0
6.149185174,173.6901017,15058.13875,6.028454349,201.89384,358.9832544,11.809444,52.26848971,3.38304892,1
6.150034401,173.7393301,15063.81497,6.028559417,201.89384,359.09919,11.81294171,52.28110428,3.384178841,1
6.150487601,173.7507758,15077.85034,6.028898228,201.89384,359.4494203,11.81323117,52.28948388,3.384648505,1
6.150553015,173.7688739,15088.82765,6.029641484,201.89384,359.4609502,11.81333769,52.29711325,3.385508444,0
6.150595718,173.7791592,15092.01764,6.02967048,201.89384,359.506553,11.81485238,52.30154965,3.386109813,1
6.152857802,173.8167101,15097.02406,6.030275707,201.89384,359.5690815,11.82173628,52.33146225,3.38629429,0
6.153368957,173.840226,15102.23743,6.03063996,201.89384,359.5763336,11.82740117,52.33907542,3.386362672,0
6.153495924,173.8508816,15105.3731,6.032863905,201.89384,359.6221866,11.83169084,52.36344174,3.388448222,0
6.155249161,173.9750271,15106.30865,6.033247172,201.89384,359.7747111,11.83538218,52.37220111,3.389270098,0
6.155738624,174.0604565,15120.92472,6.033392289,201.89384,359.7781341,11.83553514,52.37747732,3.38970529,0
6.157443145,174.1205843,15130.15437,6.034236064,201.89384,359.8300726,11.83810568,52.38884926,3.39047054,0
6.158424006,174.1610935,15135.12724,6.035086878,201.89384,359.9520067,11.83831294,52.40618787,3.390982111,0
6.161779499,174.1849764,15147.17146,6.035221327,201.89384,359.9744366,11.85322809,52.41546181,3.391240667,1
6.163519015,174.2663575,15149.48987,6.040735165,201.89384,360.0589598,11.85446068,52.41577465,3.392134168,1
6.164449536,174.2805663,15155.54899,6.041143672,201.89384,360.0604774,11.85510295,52.42437837,3.392656701,0
6.164480227,174.3505766,15156.78983,6.043395449,201.89384,360.1074405,11.85608904,52.43761714,3.392666423,1
6.164927293,174.480427,15157.26879,6.043959345,201.89384,360.1791773,11.85691442,52.44232579,3.39332538,1
6.166348223,174.5068195,15158.72175,6.045077938,201.89384,360.1844731,11.85890453,52.47586795,3.394450273,1
6.168838539,174.5580063,15171.01233,6.04550287,201.89384,360.4684842,11.85907432,52.50118739,3.395331743,0
6.170526139,174.6141336,15173.47115,6.04590644,201.89384,360.5755864,11.86324832,52.51051952,3.395482609,1
6.17251737,174.6329772,15176.29068,6.046110608,201.89384,360.6480784,11.86337036,52.51226111,3.39586624,0
6.174750579,174.6926854,15177.21819,6.04638549,201.89384,360.7556743,11.86848044,52.57745109,3.396184931,1
6.174884306,174.7286861,15189.32782,6.048403825,201.89384,360.8142964,11.87038215,52.57886002,3.397302572,0
6.175164949,174.7384227,15193.41347,6.048437038,201.89384,360.9328038,11.87098148,52.61638696,3.398264165,0
6.179312078,174.7818492,15196.22999,6.048524614,201.89384,360.9576788,11.87172464,52.63130987,3.398592587,1
6.1798098,174.7961234,15201.33995,6.049600899,201.89384,360.9959945,11.87189981,52.64002548,3.399047914,0
6.185924892,174.805168,15222.24644,6.050225266,201.89384,361.0372382,11.87518416,52.64059396,3.399725616,1
6.185951163,174.8716293,15228.91291,6.051233426,201.89384,361.1017694,11.87679667,52.64545853,3.399945492,0
6.187938054,174.8893609,15229.70287,6.053071945,201.89384,361.1075365,11.87758168,52.67395753,3.400987615,0
6.18969926,174.9177243,15244.84639,6.055533741,201.89384,361.2384796,11.87837049,52.67618503,3.403136416,1
6.191241443,174.9267412,15247.12803,6.055622508,201.89384,361.3424956,11.88166783,52.69795844,3.403269587,1
6.193170101,174.942862,15249.62024,6.055985023,201.89384,361.6143911,11.88286121,52.71658854,3.403393177,1
6.195086858,175.0082757,15255.11526,6.056989143,201.89384,361.6320547,11.88716125,52.7609607,3.403422698,1
6.195254905,175.0150826,15265.40756,6.057867647,201.89384,361.6914368,11.89467313,52.76504901,3.403798435,0
6.198650336,175.0439989,15273.04929,6.058740241,201.89384,361.705354,11.89570044,52.7916887,3.404632906,1
6.203322508,175.1571552,15288.21377,6.06011893,201.89384,361.9016284,11.89939783,52.81293151,3.405278618,0
6.203572848,175.2203765,15300.83867,6.060143582,201.89384,361.9477582,11.91320393,52.86038799,3.406210458,1
6.203977702,175.274076,15323.40882,6.060712995,201.89384,362.0624898,11.91573964,52.86637312,3.4065632,0
6.204429354,175.3260619,15326.85591,6.061283795,201.89384,362.1080043,11.91589992,52.89208479,3.407349428,0
6.207432968,175.3372395,15326.92501,6.062561087,201.89384,362.2172579,11.92755244,52.90112726,3.408168792,0
6.20801554,175.4210394,15327.87972,6.066386357,201.89384,362.2621568,11.92799853,52.90885102,3.408299588,0
6.20964226,175.4266698,15331.30269,6.066792957,201.89384,362.5004142,11.9304333,52.90907058,3.410510716,0
6.209697437,175.4328194,15335.51143,6.067596893,201.89384,362.7492199,11.93480194,52.95002327,3.41068554,0
6.210647606,175.4607816,15338.06164,6.067812011,201.89384,362.7754392,11.94347658,52.95136272,3.412853175,0
6.217255307,175.4658605,15340.95184,6.072637611,201.89384,363.1293527,11.94985385,52.95290369,3.413572943,0
6.217273135,175.4793397,15349.14258,6.073040907,201.89384,363.1685384,11.94991382,52.95663178,3.413646703,0
6.217579612,175.5743066,15357.83337,6.080029056,201.89384,363.2357556,11.96407193,52.96746903,3.415525525,0
6.217584914,175.5856731,15360.83507,6.081664053,201.89384,363.2665162,11.96491375,53.00772316,3.415851385,1
6.223677775,175.588146,15362.45238,6.083267856,201.89384,363.4718511,11.96510684,53.00838135,3.416539753,0
6.225152013,175.5967423,15371.99994,6.084132842,201.89384,363.5063443,11.97141687,53.01958497,3.416625245,0
6.227826795,175.6128363,15379.91276,6.08432483,201.89384,363.5707949,11.973422,53.08548042,3.417076199,1
6.227841922,175.6377301,15380.12408,6.086599374,201.89384,363.6184916,11.97357723,53.12125964,3.418610803,0
6.232010556,175.7085533,15391.55915,6.087237735,201.89384,363.6334032,11.97427024,53.12409422,3.418763195,1
6.234197672,175.7549712,15395.46908,6.087949054,203.4445208,363.7677138,11.9756805,53.13417014,3.419238762,0
6.238053654,175.7626463,15405.49648,6.093750445,205.9350906,363.8034765,11.9791568,53.13713188,3.421766849,0
6.242414484,175.8339443,15413.89615,6.094000531,206.2472294,363.8535788,11.98363521,53.14497859,3.422110475,0
6.243279004,175.8702941,15417.93283,6.095282919,207.8904823,363.9509908,11.98396088,53.15076474,3.42217862,0
6.246117565,175.8736762,15422.22089,6.095883817,209.4710584,363.9740597,11.98640181,53.18591655,3.422470521,0
6.246264054,175.8758278,15423.38728,6.096360029,211.8515923,364.0982305,11.98832391,53.20184836,3.422543431,1
6.252410005,175.8906397,15426.91508,6.100064295,214.4608338,364.1341734,11.99277233,53.27015158,3.423831621,0
6.252810211,175.8943459,15428.45092,6.101083505,217.0006071,364.2735781,11.99351588,53.27603262,3.424250049,1
6.255070001,175.9118303,15433.13484,6.105129762,219.1489347,364.4801067,11.9952395,53.2790417,3.424701921,0
6.255149749,175.9824471,15456.22009,6.105573329,219.5534368,364.5231509,11.99636514,53.30375957,3.424760734,0
6.256651148,175.9914868,15457.49866,6.105708489,223.2358161,364.5776035,12.00154741,53.31304555,3.425065096,0
6.257085791,176.0065361,15488.95675,6.106566876,224.212503,364.7010954,12.00217768,53.31997717,3.425763242,0
6.259267533,176.0314499,15489.32566,6.106764784,225.5166278,364.7948827,12.00232293,53.32181233,3.426266449,1
6.259651603,176.2714037,15494.35984,6.108947366,227.3484603,364.8062732,12.00383244,53.34168163,3.426634075,1
6.26011129,176.319304,15496.61172,6.109515914,227.6656353,364.9194924,12.01067596,53.34704764,3.427066374,1
6.260891634,176.3352099,15513.01258,6.110019418,229.5755609,364.9311281,12.014243,53.48194274,3.427251407,0
6.26111058,176.3866512,15513.74038,6.110295327,230.5558558,364.9564913,12.01586777,53.50208576,3.428095926,0
6.262798867,176.4136378,15517.39112,6.110612421,231.0536871,365.0325034,12.02486599,53.50804292,3.430167323,0
6.262907282,176.6128288,15525.39396,6.112819083,231.7242248,365.0915872,12.03186303,53.50852267,3.430699188,0
6.265637344,176.6400633,15547.18663,6.113607757,232.5488135,365.0941435,12.03237711,53.54119063,3.433135385,0
6.26637841,176.6556313,15548.41667,6.113973912,233.792588,365.1405794,12.03334396,53.59410352,3.434538463,1
6.266799948,176.6839728,15570.14232,6.116863368,233.8703275,365.1481516,12.03404227,53.60972652,3.434798595,1
6.268402756,176.7140234,15596.47333,6.120771056,234.2856214,365.2729653,12.03845715,53.61703537,3.436966862,0
6.268953337,176.7275113,15597.64088,6.121463538,234.6098078,365.4008092,12.04291419,53.6198474,3.436985824,0
6.271012171,176.7363757,15613.16053,6.121662233,234.8526993,365.4312125,12.0491306,53.6315044,3.437450134,0
6.272474991,176.7534996,15617.45858,6.121931342,235.7709819,365.4392023,12.05141657,53.65915197,3.437946395,1
6.273805782,176.7721861,15618.13524,6.123297466,235.995461,365.477618,12.05362721,53.66182299,3.438279839,0
6.27629499,176.7799465,15618.17025,6.124095174,237.5174556,365.4916792,12.05443924,53.67147849,3.439021651,0
6.27695651,176.7931521,15629.76233,6.125251638,238.4465643,365.6264867,12.06253381,53.67744855,3.439475848,0
6.277277371,176.8086608,15658.08628,6.125585211,238.8440037,365.6875204,12.06350146,53.69620231,3.439561019,0
6.277463093,176.8410625,15661.94034,6.126270002,239.9119021,365.7202915,12.06531693,53.71936605,3.439623354,1
6.277742483,176.8536963,15668.27362,6.12780434,240.1985048,365.7391217,12.0659628,53.77559173,3.439740042,1
6.279842183,176.857122,15671.11929,6.12917258,240.8976289,365.8353748,12.06618176,53.79972018,3.440299615,0
6.280905113,176.8664829,15677.97069,6.130756542,240.9367221,365.845248,12.06680799,53.81543482,3.440753325,0
6.280978207,176.8960328,15694.50719,6.132131504,241.1262977,366.3126721,12.06761957,53.84179688,3.440858802,1
6.281903929,176.9396759,15704.48209,6.132545674,241.4469173,366.3707236,12.07044433,53.85605542,3.442121236,1
6.283103588,176.9694309,15719.49361,6.133935144,241.6075323,366.3795436,12.07920712,53.87973715,3.44284782,1
6.283318587,177.0558901,15736.58099,6.136369824,243.4859418,366.4917287,12.08216871,53.89803657,3.442983035,1
6.283678795,177.0808395,15736.89396,6.137757462,244.0862569,366.5581312,12.08389565,53.90817735,3.443385019,0
6.284248242,177.0953125,15737.46894,6.140033164,244.2851451,366.6695125,12.08502582,53.90882037,3.44374056,0
6.284385791,177.173258,15741.08163,6.142617971,244.7951979,366.7187057,12.08667531,53.92504534,3.444442492,1
6.284984822,177.1740208,15751.1753,6.144665655,245.7289485,366.8024836,12.09118931,53.92884577,3.44502808,0
6.286806948,177.1743936,15751.44915,6.144844982,245.954253,366.8131076,12.09216676,53.95026943,3.445756223,1
6.297845634,177.2020103,15758.74062,6.14609844,246.9426113,366.9262934,12.09249934,53.95586633,3.446401194,0
6.300001767,177.2137917,15761.87137,6.147209937,247.1800381,367.0443791,12.09451301,53.97673373,3.44672846,1
6.300755509,177.2336434,15765.78672,6.149493862,247.200826,367.3898112,12.09525149,54.01311185,3.447111219,0
6.30476863,177.2525105,15772.65317,6.151217323,247.3354119,367.5700816,12.09791988,54.0608511,3.44982947,1
6.30497166,177.2949494,15778.7294,6.153472447,247.6457432,367.6889906,12.11847464,54.08109392,3.450745892,0
6.306864459,177.3196034,15791.67535,6.154072581,247.9348553,367.6899918,12.11872032,54.08228912,3.451740047,0
6.309891576,177.3472137,15796.3997,6.154447915,248.0947589,367.7586892,12.12095586,54.09558139,3.452149736,1
6.313114732,177.3530518,15797.0304,6.155483653,248.3043909,367.8540248,12.12725392,54.11178496,3.452821864,0
6.31407747,177.4442641,15805.65015,6.156110794,248.7119634,367.8975629,12.12836583,54.11766432,3.4531255,0
6.316470521,177.4865333,15818.26132,6.157490739,251.062384,367.9048021,12.12837684,54.12734215,3.453438876,0
6.317576554,177.5099898,15823.33937,6.15909513,251.3839437,367.9345551,12.13160012,54.13265784,3.453861456,0
6.319431545,177.5717437,15824.78873,6.163319674,251.4434997,367.9679432,12.13242545,54.15044964,3.454197457,1
6.320375285,177.5748031,15824.82271,6.164048564,252.0672672,367.9887837,12.15805571,54.19852017,3.455044818,0
6.320427823,177.5781419,15825.18257,6.164621289,252.1089251,367.9979774,12.15945691,54.21628416,3.455622541,1
6.321259315,177.6628947,15825.44032,6.171162005,252.2313296,368.0795101,12.16473568,54.21793925,3.458320001,0
6.323040314,177.674305,15835.12282,6.173823145,252.4664847,368.224575,12.16693715,54.23543289,3.458352214,0
6.323942073,177.6853558,15858.77818,6.176786259,253.1584686,368.2844944,12.16790545,54.23659212,3.460998376,1
6.328553081,177.7122169,15873.03443,6.179376874,253.4335055,368.359984,12.16833372,54.26800807,3.461350424,1
6.330732765,177.7128409,15888.62521,6.179495871,253.4812279,368.4028571,12.16876368,54.28062385,3.462763987,0
6.332386866,177.7343573,15893.67441,6.179855165,253.5802345,368.4375609,12.17205261,54.29944409,3.463097154,1
6.333640046,177.8213115,15896.36594,6.181839616,253.8305522,368.4549914,12.17667834,54.37395592,3.463172548,1
6.334162776,177.8283023,15900.79715,6.182409482,254.0409769,368.629147,12.17852047,54.40446127,3.463852437,1
6.335683142,177.8291271,15901.28516,6.183109518,254.3588012,368.7708937,12.17878804,54.40470364,3.464353035,1
6.336267097,177.8462444,15902.94528,6.183950032,254.729932,368.8154286,12.17894044,54.41696499,3.465088676,0
6.336342762,177.8913689,15904.24336,6.184709662,255.0431936,368.8346037,12.18062591,54.42187895,3.465331089,0
6.336456502,177.8989666,15908.56187,6.18592512,255.5446784,369.0166668,12.18082601,54.42696837,3.465637836,1
6.336588682,178.0665496,15908.64209,6.185947771,255.9767456,369.0292128,12.18263888,54.43670238,3.466264458,1
6.339142826,178.0796383,15911.35751,6.18785721,256.0895168,369.0443258,12.18630951,54.43749402,3.466645288,1
6.340027628,178.0804423,15921.41202,6.188502912,256.4738386,369.1983343,12.19423157,54.46352461,3.467336915,0
6.340809022,178.1548555,15924.79969,6.188790308,256.5904511,369.280429,12.19509386,54.47393462,3.469561086,0
6.341751224,178.2005415,15926.42601,6.190963367,256.6300682,369.2838639,12.1987325,54.47483954,3.470812079,1
6.342671183,178.2173112,15931.42923,6.19139922,257.1486504,369.2897773,12.19944909,54.49073318,3.470885424,0
6.344095425,178.2236826,15936.24736,6.192192751,257.2765541,369.3381209,12.20195002,54.49246879,3.471971127,0
6.347020018,178.2336595,15938.28644,6.192652936,257.4594811,369.4276991,12.20710849,54.51072514,3.472067462,1
6.347271761,178.2577102,15940.57327,6.192662701,258.038852,369.4680721,12.2155882,54.54961804,3.472839213,0
6.350290472,178.2639107,15949.15318,6.19362394,258.1911841,369.534034,12.21941068,54.55907655,3.474034717,1
